date,city,province,temperature,humidity,season
2024-05-04,Adelaide,South Australia,12.6,57.3,Autumn
2024-05-05,Adelaide,South Australia,15.2,66.9,Autumn
2024-05-06,Adelaide,South Australia,17.3,72.3,Autumn
2024-05-07,Adelaide,South Australia,8.9,60.8,Autumn
2024-05-08,Adelaide,South Australia,12.7,74.5,Autumn
2024-05-09,Adelaide,South Australia,12.2,63.6,Autumn
2024-05-10,Adelaide,South Australia,12.2,67.0,Autumn
2024-05-11,Adelaide,South Australia,13.7,70.9,Autumn
2024-05-12,Adelaide,South Australia,11.5,57.9,Autumn
2024-05-13,Adelaide,South Australia,10.8,84.7,Autumn
2024-05-14,Adelaide,South Australia,14.6,58.5,Autumn
2024-05-15,Adelaide,South Australia,19.1,73.0,Autumn
2024-05-16,Adelaide,South Australia,20.9,67.8,Autumn
2024-05-17,Adelaide,South Australia,25.3,68.0,Autumn
2024-05-18,Adelaide,South Australia,30.5,73.8,Autumn
2024-05-19,Adelaide,South Australia,24.6,64.8,Autumn
2024-05-20,Adelaide,South Australia,20.5,65.4,Autumn
2024-05-21,Adelaide,South Australia,22.8,64.1,Autumn
2024-05-22,Adelaide,South Australia,19.6,74.4,Autumn
2024-05-23,Adelaide,South Australia,15.0,58.6,Autumn
2024-05-24,Adelaide,South Australia,12.9,61.7,Autumn
2024-05-25,Adelaide,South Australia,12.4,72.5,Autumn
2024-05-26,Adelaide,South Australia,11.2,58.4,Autumn
2024-05-27,Adelaide,South Australia,14.1,70.6,Autumn
2024-05-28,Adelaide,South Australia,16.1,72.0,Autumn
2024-05-29,Adelaide,South Australia,19.4,71.4,Autumn
2024-05-30,Adelaide,South Australia,17.5,60.1,Autumn
2024-05-31,Adelaide,South Australia,16.4,64.7,Autumn
2024-06-01,Adelaide,South Australia,13.5,71.0,Winter
2024-06-02,Adelaide,South Australia,15.2,75.0,Winter
2024-06-03,Adelaide,South Australia,13.9,82.7,Winter
2024-06-04,Adelaide,South Australia,13.3,69.0,Winter
2024-06-05,Adelaide,South Australia,11.7,72.0,Winter
2024-06-06,Adelaide,South Australia,7.9,74.5,Winter
2024-06-07,Adelaide,South Australia,12.3,72.6,Winter
2024-06-08,Adelaide,South Australia,16.7,73.3,Winter
2024-06-09,Adelaide,South Australia,15.2,73.4,Winter
2024-06-10,Adelaide,South Australia,21.6,74.0,Winter
2024-06-11,Adelaide,South Australia,19.5,63.7,Winter
2024-06-12,Adelaide,South Australia,19.8,79.4,Winter
2024-06-13,Adelaide,South Australia,17.6,74.3,Winter
2024-06-14,Adelaide,South Australia,15.9,68.0,Winter
2024-06-15,Adelaide,South Australia,16.1,69.2,Winter
2024-06-16,Adelaide,South Australia,15.0,75.5,Winter
2024-06-17,Adelaide,South Australia,17.1,68.3,Winter
2024-06-18,Adelaide,South Australia,20.1,71.7,Winter
2024-06-19,Adelaide,South Australia,22.1,63.0,Winter
2024-06-20,Adelaide,South Australia,18.0,66.6,Winter
2024-06-21,Adelaide,South Australia,15.0,73.8,Winter
2024-06-22,Adelaide,South Australia,12.6,63.8,Winter
2024-06-23,Adelaide,South Australia,13.2,66.3,Winter
2024-06-24,Adelaide,South Australia,14.6,81.2,Winter
2024-06-25,Adelaide,South Australia,17.3,77.7,Winter
2024-06-26,Adelaide,South Australia,13.7,80.0,Winter
2024-06-27,Adelaide,South Australia,7.7,68.5,Winter
2024-06-28,Adelaide,South Australia,12.6,66.1,Winter
2024-06-29,Adelaide,South Australia,7.8,81.3,Winter
2024-06-30,Adelaide,South Australia,3.5,78.0,Winter
2024-07-01,Adelaide,South Australia,5.4,72.8,Winter
2024-07-02,Adelaide,South Australia,11.6,71.4,Winter
2024-07-03,Adelaide,South Australia,11.4,73.7,Winter
2024-07-04,Adelaide,South Australia,17.2,66.3,Winter
2024-07-05,Adelaide,South Australia,19.7,71.6,Winter
2024-07-06,Adelaide,South Australia,21.7,65.6,Winter
2024-07-07,Adelaide,South Australia,15.8,78.2,Winter
2024-07-08,Adelaide,South Australia,12.4,68.9,Winter
2024-07-09,Adelaide,South Australia,10.4,75.6,Winter
2024-07-10,Adelaide,South Australia,14.0,65.7,Winter
2024-07-11,Adelaide,South Australia,16.6,75.3,Winter
2024-07-12,Adelaide,South Australia,13.7,67.8,Winter
2024-07-13,Adelaide,South Australia,12.3,76.7,Winter
2024-07-14,Adelaide,South Australia,8.7,61.5,Winter
2024-07-15,Adelaide,South Australia,4.7,64.3,Winter
2024-07-16,Adelaide,South Australia,5.3,70.6,Winter
2024-07-17,Adelaide,South Australia,5.7,70.2,Winter
2024-07-18,Adelaide,South Australia,13.1,72.7,Winter
2024-07-19,Adelaide,South Australia,11.9,69.2,Winter
2024-07-20,Adelaide,South Australia,12.4,71.1,Winter
2024-07-21,Adelaide,South Australia,20.0,73.7,Winter
2024-07-22,Adelaide,South Australia,15.3,70.2,Winter
2024-07-23,Adelaide,South Australia,13.0,64.4,Winter
2024-07-24,Adelaide,South Australia,15.3,81.6,Winter
2024-07-25,Adelaide,South Australia,11.1,70.6,Winter
2024-07-26,Adelaide,South Australia,17.7,77.3,Winter
2024-07-27,Adelaide,South Australia,13.5,61.5,Winter
2024-07-28,Adelaide,South Australia,10.0,74.3,Winter
2024-07-29,Adelaide,South Australia,7.3,61.7,Winter
2024-07-30,Adelaide,South Australia,3.7,80.8,Winter
2024-07-31,Adelaide,South Australia,0.0,72.0,Winter
2024-08-01,Adelaide,South Australia,5.3,65.7,Winter
2024-08-02,Adelaide,South Australia,5.7,71.8,Winter
2024-08-03,Adelaide,South Australia,8.5,63.2,Winter
2024-08-04,Adelaide,South Australia,10.5,57.3,Winter
2024-08-05,Adelaide,South Australia,18.8,76.0,Winter
2024-08-06,Adelaide,South Australia,21.6,69.2,Winter
2024-08-07,Adelaide,South Australia,14.5,62.3,Winter
2024-08-08,Adelaide,South Australia,13.6,66.2,Winter
2024-08-09,Adelaide,South Australia,13.7,66.1,Winter
2024-08-10,Adelaide,South Australia,9.1,64.5,Winter
2024-08-11,Adelaide,South Australia,12.5,72.3,Winter
2024-08-12,Adelaide,South Australia,17.5,69.5,Winter
2024-08-13,Adelaide,South Australia,19.5,66.2,Winter
2024-08-14,Adelaide,South Australia,21.8,76.4,Winter
2024-08-15,Adelaide,South Australia,19.7,75.9,Winter
2024-08-16,Adelaide,South Australia,16.3,68.1,Winter
2024-08-17,Adelaide,South Australia,17.8,64.0,Winter
2024-08-18,Adelaide,South Australia,16.3,60.4,Winter
2024-08-19,Adelaide,South Australia,13.7,70.1,Winter
2024-08-20,Adelaide,South Australia,10.8,69.1,Winter
2024-08-21,Adelaide,South Australia,12.0,62.0,Winter
2024-08-22,Adelaide,South Australia,14.9,59.3,Winter
2024-08-23,Adelaide,South Australia,20.3,67.5,Winter
2024-08-24,Adelaide,South Australia,17.9,72.6,Winter
2024-08-25,Adelaide,South Australia,20.3,69.1,Winter
2024-08-26,Adelaide,South Australia,15.1,68.0,Winter
2024-08-27,Adelaide,South Australia,14.8,55.5,Winter
2024-08-28,Adelaide,South Australia,9.3,68.7,Winter
2024-08-29,Adelaide,South Australia,12.9,73.1,Winter
2024-08-30,Adelaide,South Australia,10.2,70.3,Winter
2024-08-31,Adelaide,South Australia,14.1,76.4,Winter
2024-09-01,Adelaide,South Australia,12.8,59.4,Spring
2024-09-02,Adelaide,South Australia,8.9,56.7,Spring
2024-09-03,Adelaide,South Australia,6.3,49.6,Spring
2024-09-04,Adelaide,South Australia,4.5,46.6,Spring
2024-09-05,Adelaide,South Australia,8.1,67.6,Spring
2024-09-06,Adelaide,South Australia,8.7,60.5,Spring
2024-09-07,Adelaide,South Australia,9.9,60.9,Spring
2024-09-08,Adelaide,South Australia,9.5,61.7,Spring
2024-09-09,Adelaide,South Australia,16.0,70.3,Spring
2024-09-10,Adelaide,South Australia,15.3,62.3,Spring
2024-09-11,Adelaide,South Australia,12.4,49.2,Spring
2024-09-12,Adelaide,South Australia,19.3,65.8,Spring
2024-09-13,Adelaide,South Australia,21.3,53.4,Spring
2024-09-14,Adelaide,South Australia,19.7,60.2,Spring
2024-09-15,Adelaide,South Australia,17.5,59.1,Spring
2024-09-16,Adelaide,South Australia,18.9,54.6,Spring
2024-09-17,Adelaide,South Australia,22.5,63.7,Spring
2024-09-18,Adelaide,South Australia,19.5,65.1,Spring
2024-09-19,Adelaide,South Australia,20.4,63.7,Spring
2024-09-20,Adelaide,South Australia,18.3,55.9,Spring
2024-09-21,Adelaide,South Australia,14.5,68.0,Spring
2024-09-22,Adelaide,South Australia,18.5,49.8,Spring
2024-09-23,Adelaide,South Australia,14.7,61.8,Spring
2024-09-24,Adelaide,South Australia,19.7,75.8,Spring
2024-09-25,Adelaide,South Australia,15.7,59.7,Spring
2024-09-26,Adelaide,South Australia,14.1,63.6,Spring
2024-09-27,Adelaide,South Australia,12.5,63.5,Spring
2024-09-28,Adelaide,South Australia,11.6,62.9,Spring
2024-09-29,Adelaide,South Australia,12.0,69.1,Spring
2024-09-30,Adelaide,South Australia,8.8,55.1,Spring
2024-10-01,Adelaide,South Australia,16.2,51.9,Spring
2024-10-02,Adelaide,South Australia,13.4,60.1,Spring
2024-10-03,Adelaide,South Australia,15.9,45.9,Spring
2024-10-04,Adelaide,South Australia,18.6,57.8,Spring
2024-10-05,Adelaide,South Australia,16.3,56.5,Spring
2024-10-06,Adelaide,South Australia,16.5,57.0,Spring
2024-10-07,Adelaide,South Australia,21.9,58.3,Spring
2024-10-08,Adelaide,South Australia,18.3,57.7,Spring
2024-10-09,Adelaide,South Australia,23.0,49.6,Spring
2024-10-10,Adelaide,South Australia,21.0,63.8,Spring
2024-10-11,Adelaide,South Australia,18.8,57.8,Spring
2024-10-12,Adelaide,South Australia,21.2,58.1,Spring
2024-10-13,Adelaide,South Australia,23.2,60.9,Spring
2024-10-14,Adelaide,South Australia,17.2,51.2,Spring
2024-10-15,Adelaide,South Australia,18.8,51.1,Spring
2024-10-16,Adelaide,South Australia,18.5,67.2,Spring
2024-10-17,Adelaide,South Australia,16.5,56.7,Spring
2024-10-18,Adelaide,South Australia,11.5,51.9,Spring
2024-10-19,Adelaide,South Australia,13.2,36.6,Spring
2024-10-20,Adelaide,South Australia,14.9,54.0,Spring
2024-10-21,Adelaide,South Australia,14.0,43.7,Spring
2024-10-22,Adelaide,South Australia,13.0,56.0,Spring
2024-10-23,Adelaide,South Australia,11.3,51.9,Spring
2024-10-24,Adelaide,South Australia,15.9,46.3,Spring
2024-10-25,Adelaide,South Australia,13.8,54.3,Spring
2024-10-26,Adelaide,South Australia,13.8,52.6,Spring
2024-10-27,Adelaide,South Australia,12.5,61.8,Spring
2024-10-28,Adelaide,South Australia,14.9,51.2,Spring
2024-10-29,Adelaide,South Australia,15.4,56.3,Spring
2024-10-30,Adelaide,South Australia,17.8,49.4,Spring
2024-10-31,Adelaide,South Australia,16.0,59.5,Spring
2024-11-01,Adelaide,South Australia,20.7,39.6,Spring
2024-11-02,Adelaide,South Australia,18.6,47.3,Spring
2024-11-03,Adelaide,South Australia,19.5,39.7,Spring
2024-11-04,Adelaide,South Australia,17.6,44.6,Spring
2024-11-05,Adelaide,South Australia,20.8,52.8,Spring
2024-11-06,Adelaide,South Australia,23.6,39.3,Spring
2024-11-07,Adelaide,South Australia,23.7,58.0,Spring
2024-11-08,Adelaide,South Australia,22.3,45.2,Spring
2024-11-09,Adelaide,South Australia,20.8,36.6,Spring
2024-11-10,Adelaide,South Australia,23.2,43.0,Spring
2024-11-11,Adelaide,South Australia,16.4,47.8,Spring
2024-11-12,Adelaide,South Australia,12.1,52.2,Spring
2024-11-13,Adelaide,South Australia,13.3,55.2,Spring
2024-11-14,Adelaide,South Australia,15.8,50.7,Spring
2024-11-15,Adelaide,South Australia,12.5,45.1,Spring
2024-11-16,Adelaide,South Australia,16.5,51.7,Spring
2024-11-17,Adelaide,South Australia,16.5,51.5,Spring
2024-11-18,Adelaide,South Australia,19.2,51.8,Spring
2024-11-19,Adelaide,South Australia,18.7,53.6,Spring
2024-11-20,Adelaide,South Australia,10.7,56.5,Spring
2024-11-21,Adelaide,South Australia,14.9,45.2,Spring
2024-11-22,Adelaide,South Australia,14.8,44.4,Spring
2024-11-23,Adelaide,South Australia,13.5,43.7,Spring
2024-11-24,Adelaide,South Australia,9.2,58.3,Spring
2024-11-25,Adelaide,South Australia,16.3,49.5,Spring
2024-11-26,Adelaide,South Australia,26.9,55.4,Spring
2024-11-27,Adelaide,South Australia,22.5,36.3,Spring
2024-11-28,Adelaide,South Australia,20.7,44.3,Spring
2024-11-29,Adelaide,South Australia,17.5,53.2,Spring
2024-11-30,Adelaide,South Australia,15.1,49.7,Spring
2024-12-01,Adelaide,South Australia,22.3,49.7,Summer
2024-12-02,Adelaide,South Australia,19.3,46.7,Summer
2024-12-03,Adelaide,South Australia,21.0,42.9,Summer
2024-12-04,Adelaide,South Australia,16.3,39.5,Summer
2024-12-05,Adelaide,South Australia,16.7,45.6,Summer
2024-12-06,Adelaide,South Australia,28.1,44.2,Summer
2024-12-07,Adelaide,South Australia,26.5,57.1,Summer
2024-12-08,Adelaide,South Australia,28.4,48.6,Summer
2024-12-09,Adelaide,South Australia,26.0,48.0,Summer
2024-12-10,Adelaide,South Australia,28.3,42.0,Summer
2024-12-11,Adelaide,South Australia,24.2,46.3,Summer
2024-12-12,Adelaide,South Australia,23.2,41.1,Summer
2024-12-13,Adelaide,South Australia,17.8,50.4,Summer
2024-12-14,Adelaide,South Australia,20.4,34.6,Summer
2024-12-15,Adelaide,South Australia,22.2,42.4,Summer
2024-12-16,Adelaide,South Australia,24.7,35.6,Summer
2024-12-17,Adelaide,South Australia,18.3,49.0,Summer
2024-12-18,Adelaide,South Australia,13.6,39.2,Summer
2024-12-19,Adelaide,South Australia,13.3,41.8,Summer
2024-12-20,Adelaide,South Australia,15.8,56.6,Summer
2024-12-21,Adelaide,South Australia,12.2,51.8,Summer
2024-12-22,Adelaide,South Australia,15.1,44.1,Summer
2024-12-23,Adelaide,South Australia,15.5,42.0,Summer
2024-12-24,Adelaide,South Australia,19.1,49.4,Summer
2024-12-25,Adelaide,South Australia,16.4,41.1,Summer
2024-12-26,Adelaide,South Australia,22.9,50.0,Summer
2024-12-27,Adelaide,South Australia,23.7,41.1,Summer
2024-12-28,Adelaide,South Australia,19.8,41.3,Summer
2024-12-29,Adelaide,South Australia,21.0,47.3,Summer
2024-12-30,Adelaide,South Australia,16.7,40.5,Summer
2024-12-31,Adelaide,South Australia,18.8,35.3,Summer
2025-01-01,Adelaide,South Australia,24.4,43.2,Summer
2025-01-02,Adelaide,South Australia,24.7,42.8,Summer
2025-01-03,Adelaide,South Australia,16.9,58.7,Summer
2025-01-04,Adelaide,South Australia,19.4,37.5,Summer
2025-01-05,Adelaide,South Australia,21.0,41.5,Summer
2025-01-06,Adelaide,South Australia,19.1,49.9,Summer
2025-01-07,Adelaide,South Australia,16.6,33.2,Summer
2025-01-08,Adelaide,South Australia,18.5,41.7,Summer
2025-01-09,Adelaide,South Australia,19.0,49.1,Summer
2025-01-10,Adelaide,South Australia,18.0,45.7,Summer
2025-01-11,Adelaide,South Australia,16.3,48.7,Summer
2025-01-12,Adelaide,South Australia,22.7,63.1,Summer
2025-01-13,Adelaide,South Australia,24.2,41.3,Summer
2025-01-14,Adelaide,South Australia,22.6,49.0,Summer
2025-01-15,Adelaide,South Australia,20.5,54.1,Summer
2025-01-16,Adelaide,South Australia,22.1,45.3,Summer
2025-01-17,Adelaide,South Australia,18.6,43.2,Summer
2025-01-18,Adelaide,South Australia,18.4,40.1,Summer
2025-01-19,Adelaide,South Australia,18.3,40.5,Summer
2025-01-20,Adelaide,South Australia,17.8,47.7,Summer
2025-01-21,Adelaide,South Australia,19.3,47.1,Summer
2025-01-22,Adelaide,South Australia,15.1,38.0,Summer
2025-01-23,Adelaide,South Australia,19.5,43.1,Summer
2025-01-24,Adelaide,South Australia,22.8,38.8,Summer
2025-01-25,Adelaide,South Australia,25.6,50.2,Summer
2025-01-26,Adelaide,South Australia,22.0,46.1,Summer
2025-01-27,Adelaide,South Australia,20.1,54.2,Summer
2025-01-28,Adelaide,South Australia,22.5,43.2,Summer
2025-01-29,Adelaide,South Australia,21.7,42.5,Summer
2025-01-30,Adelaide,South Australia,21.5,37.5,Summer
2025-01-31,Adelaide,South Australia,21.5,47.5,Summer
2025-02-01,Adelaide,South Australia,23.3,52.7,Summer
2025-02-02,Adelaide,South Australia,27.9,56.5,Summer
2025-02-03,Adelaide,South Australia,26.3,43.1,Summer
2025-02-04,Adelaide,South Australia,23.3,48.1,Summer
2025-02-05,Adelaide,South Australia,26.5,36.6,Summer
2025-02-06,Adelaide,South Australia,27.6,48.6,Summer
2025-02-07,Adelaide,South Australia,23.1,42.3,Summer
2025-02-08,Adelaide,South Australia,22.2,52.3,Summer
2025-02-09,Adelaide,South Australia,23.6,46.5,Summer
2025-02-10,Adelaide,South Australia,21.1,45.5,Summer
2025-02-11,Adelaide,South Australia,23.5,40.5,Summer
2025-02-12,Adelaide,South Australia,21.5,53.7,Summer
2025-02-13,Adelaide,South Australia,23.2,46.0,Summer
2025-02-14,Adelaide,South Australia,19.7,52.6,Summer
2025-02-15,Adelaide,South Australia,16.0,47.7,Summer
2025-02-16,Adelaide,South Australia,23.6,40.1,Summer
2025-02-17,Adelaide,South Australia,23.8,38.1,Summer
2025-02-18,Adelaide,South Australia,21.3,31.3,Summer
2025-02-19,Adelaide,South Australia,19.7,45.8,Summer
2025-02-20,Adelaide,South Australia,23.3,56.7,Summer
2025-02-21,Adelaide,South Australia,22.9,46.3,Summer
2025-02-22,Adelaide,South Australia,23.2,35.7,Summer
2025-02-23,Adelaide,South Australia,24.3,41.0,Summer
2025-02-24,Adelaide,South Australia,25.0,37.8,Summer
2025-02-25,Adelaide,South Australia,26.0,52.8,Summer
2025-02-26,Adelaide,South Australia,24.2,42.4,Summer
2025-02-27,Adelaide,South Australia,23.4,46.6,Summer
2025-02-28,Adelaide,South Australia,14.9,43.9,Summer
2025-03-01,Adelaide,South Australia,17.2,47.5,Autumn
2025-03-02,Adelaide,South Australia,24.7,50.8,Autumn
2025-03-03,Adelaide,South Australia,26.3,52.8,Autumn
2025-03-04,Adelaide,South Australia,24.7,52.8,Autumn
2025-03-05,Adelaide,South Australia,23.6,54.1,Autumn
2025-03-06,Adelaide,South Australia,21.5,45.6,Autumn
2025-03-07,Adelaide,South Australia,23.1,58.1,Autumn
2025-03-08,Adelaide,South Australia,23.2,50.6,Autumn
2025-03-09,Adelaide,South Australia,24.9,46.9,Autumn
2025-03-10,Adelaide,South Australia,25.6,50.4,Autumn
2025-03-11,Adelaide,South Australia,27.4,45.7,Autumn
2025-03-12,Adelaide,South Australia,22.7,50.5,Autumn
2025-03-13,Adelaide,South Australia,19.9,57.6,Autumn
2025-03-14,Adelaide,South Australia,20.8,53.9,Autumn
2025-03-15,Adelaide,South Australia,22.1,44.3,Autumn
2025-03-16,Adelaide,South Australia,25.5,48.8,Autumn
2025-03-17,Adelaide,South Australia,22.0,50.1,Autumn
2025-03-18,Adelaide,South Australia,26.1,50.3,Autumn
2025-03-19,Adelaide,South Australia,24.7,33.8,Autumn
2025-03-20,Adelaide,South Australia,19.8,47.6,Autumn
2025-03-21,Adelaide,South Australia,23.2,57.3,Autumn
2025-03-22,Adelaide,South Australia,16.6,52.0,Autumn
2025-03-23,Adelaide,South Australia,20.9,47.8,Autumn
2025-03-24,Adelaide,South Australia,19.8,48.7,Autumn
2025-03-25,Adelaide,South Australia,24.1,55.9,Autumn
2025-03-26,Adelaide,South Australia,24.0,43.7,Autumn
2025-03-27,Adelaide,South Australia,21.5,54.1,Autumn
2025-03-28,Adelaide,South Australia,21.8,49.6,Autumn
2025-03-29,Adelaide,South Australia,27.0,51.9,Autumn
2025-03-30,Adelaide,South Australia,27.1,52.2,Autumn
2025-03-31,Adelaide,South Australia,28.4,43.4,Autumn
2025-04-01,Adelaide,South Australia,21.0,70.3,Autumn
2025-04-02,Adelaide,South Australia,17.6,51.5,Autumn
2025-04-03,Adelaide,South Australia,17.5,56.2,Autumn
2025-04-04,Adelaide,South Australia,17.8,53.6,Autumn
2025-04-05,Adelaide,South Australia,21.4,57.7,Autumn
2025-04-06,Adelaide,South Australia,20.6,55.3,Autumn
2025-04-07,Adelaide,South Australia,19.0,44.8,Autumn
2025-04-08,Adelaide,South Australia,9.8,53.4,Autumn
2025-04-09,Adelaide,South Australia,10.0,52.7,Autumn
2025-04-10,Adelaide,South Australia,13.2,54.9,Autumn
2025-04-11,Adelaide,South Australia,16.9,58.3,Autumn
2025-04-12,Adelaide,South Australia,17.0,64.7,Autumn
2025-04-13,Adelaide,South Australia,22.7,53.0,Autumn
2025-04-14,Adelaide,South Australia,15.5,56.5,Autumn
2025-04-15,Adelaide,South Australia,13.8,60.3,Autumn
2025-04-16,Adelaide,South Australia,16.5,63.1,Autumn
2025-04-17,Adelaide,South Australia,17.9,59.1,Autumn
2025-04-18,Adelaide,South Australia,22.4,55.6,Autumn
2025-04-19,Adelaide,South Australia,21.0,55.6,Autumn
2025-04-20,Adelaide,South Australia,18.4,66.5,Autumn
2025-04-21,Adelaide,South Australia,16.1,56.4,Autumn
2025-04-22,Adelaide,South Australia,16.3,55.2,Autumn
2025-04-23,Adelaide,South Australia,13.3,60.9,Autumn
2025-04-24,Adelaide,South Australia,12.8,63.3,Autumn
2025-04-25,Adelaide,South Australia,10.9,46.6,Autumn
2025-04-26,Adelaide,South Australia,14.4,58.8,Autumn
2025-04-27,Adelaide,South Australia,14.3,61.2,Autumn
2025-04-28,Adelaide,South Australia,16.3,51.0,Autumn
2025-04-29,Adelaide,South Australia,15.6,66.3,Autumn
2025-04-30,Adelaide,South Australia,19.4,44.3,Autumn
2025-05-01,Adelaide,South Australia,16.2,69.3,Autumn
2025-05-02,Adelaide,South Australia,18.3,70.5,Autumn
2025-05-03,Adelaide,South Australia,13.8,62.2,Autumn
2025-05-04,Adelaide,South Australia,10.7,69.8,Autumn
2025-05-05,Adelaide,South Australia,14.3,69.2,Autumn
2025-05-06,Adelaide,South Australia,9.6,63.2,Autumn
2025-05-07,Adelaide,South Australia,11.4,67.2,Autumn
2025-05-08,Adelaide,South Australia,11.8,66.0,Autumn
2025-05-09,Adelaide,South Australia,11.6,70.1,Autumn
2025-05-10,Adelaide,South Australia,13.8,62.9,Autumn
2025-05-11,Adelaide,South Australia,15.5,66.0,Autumn
2025-05-12,Adelaide,South Australia,20.8,62.9,Autumn
2025-05-13,Adelaide,South Australia,19.3,65.1,Autumn
2025-05-14,Adelaide,South Australia,12.6,68.0,Autumn
2025-05-15,Adelaide,South Australia,14.7,70.4,Autumn
2025-05-16,Adelaide,South Australia,15.1,72.4,Autumn
2025-05-17,Adelaide,South Australia,13.1,66.2,Autumn
2025-05-18,Adelaide,South Australia,15.6,65.4,Autumn
2025-05-19,Adelaide,South Australia,19.3,58.6,Autumn
2025-05-20,Adelaide,South Australia,22.9,65.5,Autumn
2025-05-21,Adelaide,South Australia,18.8,63.0,Autumn
2025-05-22,Adelaide,South Australia,15.9,77.9,Autumn
2025-05-23,Adelaide,South Australia,19.8,73.3,Autumn
2025-05-24,Adelaide,South Australia,20.9,59.0,Autumn
2025-05-25,Adelaide,South Australia,20.5,64.3,Autumn
2025-05-26,Adelaide,South Australia,12.5,67.4,Autumn
2025-05-27,Adelaide,South Australia,12.9,64.3,Autumn
2025-05-28,Adelaide,South Australia,14.6,69.7,Autumn
2025-05-29,Adelaide,South Australia,11.1,69.7,Autumn
